"SWIMZONE","LOCALZONE","LOCALPCT","SWIMPCT","LOCALPOP","LOCALEMP","County","AtrFac","ProFac"
2476,1188,100,5.679086863625,164,0,"Linn",0.0567904514380891,0.0996523594752882
2476,1189,100,5.0904010302,145,1,"Linn",0.0509036363499945,0.0881072690482731
2476,1190,100,1.80068607871,52,0,"Linn",0.01800672850476,0.0315970895897255
2476,1191,1.269597818678,0.071661919265,1.89170074983022,0.08887184730746,"Linn",0.000716613928207836,0.00114946611671801
2477,1258,24.207338795867,7.514171376409,57.3713929462048,26.8701460634124,"Linn",0.0752510980755061,0.0452928593196032
2477,1257,98.488529014845,8.672149001932,126.065317139002,0.98488529014845,"Linn",0.0867125805601668,0.0995244908836692
2477,1195,3.447353055664,0.461428317253,6.58444433631824,0.10342059166992,"Linn",0.00459944147514872,0.00519820586023175
2477,1177,100,15.603583463481,132,49,"Linn",0.155768968367194,0.104209731072655
2477,1178,100,9.390925364408,139,0,"Linn",0.0941386374045218,0.109736004690144
2477,1179,100,29.12383619746,424,3,"Linn",0.291220245208233,0.334734287687923
2477,1184,2.900784753363,0.438145237025,2.87177690582937,1.79848654708506,"Linn",0.004381002235327,0.00226717499285712
2477,1185,100,8.466574628497,105,10,"Linn",0.0846570480256491,0.0828941042623393
2477,1191,2.539195637355,0.280337693255,3.78340149965895,0.17774369461485,"Linn",0.00280308892351578,0.00298687312741924
2477,1192,100,20.04884872028,270,13,"Linn",0.200467889724737,0.213156268103158
2479,1260,100,18.471259219068,243,19,"Linn",0.305471865921363,0.351344634275805
2479,1259,100,19.193548387097,269,11,"Linn",0.316342750829597,0.388937064280623
2479,1258,75.792661204133,22.818180097538,179.628607053795,84.1298539365876,"Linn",0.378185383249041,0.259718301443572
2480,1257,1.511470985155,0.126380702118,1.9346828609984,0.01511470985155,"Linn",0.00187356372312217,0.00213715811733416
2480,1256,100,23.669300068127,330,19,"Linn",0.350891720144783,0.364536324240924
2480,1254,100,25.888296949514,311,46,"Linn",0.384264573962901,0.343547869208871
2480,1255,100,7.65393127203,119,0,"Linn",0.113467702981601,0.131454007832333
2480,1191,96.191206543967,10.084644039443,143.324897750511,6.73338445807769,"Linn",0.149502439187592,0.158324640600538
2483,1237,28.978546269613,0.854612072222,22.6032660902981,0.28978546269613,"Linn",0.00853711579982749,0.0123210008726306
2483,1140,100,5.487459394123,83,33,"Linn",0.0548694818202522,0.0452431550530336
2483,1141,100,7.660345999849,0,104,"Linn",0.0765963236148488,0
2483,1142,100,1.694114980736,10,18,"Linn",0.0169395715686685,0.00545098253651008
2483,1143,100,4.787716249906,92,19,"Linn",0.0478727022592805,0.0501490393358927
2483,1144,100,9.612261086349,3,129,"Linn",0.0961136560744016,0.00163529476095302
2483,1145,100,23.854536526402,426,111,"Linn",0.238627008184721,0.232211856055329
2483,1146,2.40405254572,0.528820729773,13.582896883318,0.3846484073152,"Linn",0.00528521765899543,0.00740401337061836
2483,1147,100,15.431177759311,411,4,"Linn",0.154297401897219,0.224035382250564
2483,1161,99.040307101727,19.003550653471,480.345489443376,17.8272552783109,"Linn",0.190017802813759,0.261835487444723
2483,1162,100,11.085404547858,293,4,"Linn",0.110843718308026,0.159713788319745
2485,265,100,10.346123492052,144,53,"Benton",0.124144947833509,0.313558216754042
2485,266,100,0.859859446052,15,3,"Benton",0.0104281756180147,0.0326623142452127
2485,267,100,0.868127325341,21,0,"Benton",0.0104281756180147,0.0457272399432978
2485,268,100,2.521703183134,57,2,"Benton",0.0302913672713761,0.124116794131808
2485,304,4.040691955952,2.273666804465,45.1345291479838,4.92964418626144,"Benton",0.0273088184289952,0.0982798782894108
2485,320,100,10.500206696982,14,120,"Benton",0.126131266998845,0.0304848266288652
2485,321,100,15.874328234808,0,192,"Benton",0.190686639872269,0
2485,322,100,0.256304257958,6,0,"Benton",0.00297947874800421,0.0130649256980851
2485,1220,83.127160269238,39.768499379909,157.11033290886,402.335455703112,"Benton",0.477601129610972,0.342105804309278
