RT,SERIALNO,DIVISION,PUMA,REGION,ST,ADJHSG,ADJINC,WGTP,NP,TYPE,ACR,AGS,BDS,BLD,BUS,CONP,ELEP,FS,FULP,GASP,HFL,INSP,MHP,MRGI,MRGP,MRGT,MRGX,RMS,RNTM,RNTP,SMP,TEL,TEN,VACS,VAL,VEH,WATP,YBL,FES,FINCP,FPARC,GRNTP,GRPIP,HHL,HHT,HINCP,HUGCL,HUPAC,HUPAOC,HUPARC,KIT,LNGI,MV,NOC,NPF,NPP,NR,NRC,OCPIP,PARTNER,PLM,PSF,R18,R60,R65,RESMODE,SMOCP,SMX,SRNT,SVAL,TAXP,WIF,WKEXREL,WORKSTAT,FACRP,FAGSP,FBDSP,FBLDP,FBUSP,FCONP,FELEP,FFSP,FFULP,FGASP,FHFLP,FINSP,FKITP,FMHP,FMRGIP,FMRGP,FMRGTP,FMRGXP,FMVP,FPLMP,FRMSP,FRNTMP,FRNTP,FSMP,FSMXHP,FSMXSP,FTAXP,FTELP,FTENP,FVACSP,FVALP,FVEHP,FWATP,FYBLP,WGTP1,WGTP2,WGTP3,WGTP4,WGTP5,WGTP6,WGTP7,WGTP8,WGTP9,WGTP10,WGTP11,WGTP12,WGTP13,WGTP14,WGTP15,WGTP16,WGTP17,WGTP18,WGTP19,WGTP20,WGTP21,WGTP22,WGTP23,WGTP24,WGTP25,WGTP26,WGTP27,WGTP28,WGTP29,WGTP30,WGTP31,WGTP32,WGTP33,WGTP34,WGTP35,WGTP36,WGTP37,WGTP38,WGTP39,WGTP40,WGTP41,WGTP42,WGTP43,WGTP44,WGTP45,WGTP46,WGTP47,WGTP48,WGTP49,WGTP50,WGTP51,WGTP52,WGTP53,WGTP54,WGTP55,WGTP56,WGTP57,WGTP58,WGTP59,WGTP60,WGTP61,WGTP62,WGTP63,WGTP64,WGTP65,WGTP66,WGTP67,WGTP68,WGTP69,WGTP70,WGTP71,WGTP72,WGTP73,WGTP74,WGTP75,WGTP76,WGTP77,WGTP78,WGTP79,WGTP80
H,2.01E+12,9,600,4,41,1031543,1039407,20,1,1,1,0,3,2,2,0,170,2,2,3,3,0,0,0,0,0,0,5,2,780,0,1,3,0,0,1,740,5,0,0,0,1012,0,1,4,0,0,4,4,4,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,15,21,6,6,16,22,19,28,19,8,21,10,6,41,14,32,21,16,16,5,22,5,31,43,15,17,40,8,22,27,13,35,27,6,21,6,19,20,27,10,22,5,28,21,24,15,17,6,20,35,21,27,25,8,18,5,29,18,24,21,17,38,7,10,15,20,28,29,36,7,20,7,5,32,17,34,15,16,25
H,2.01E+12,9,600,4,41,1031543,1039407,17,2,1,0,0,2,6,0,0,70,2,2,3,3,0,0,0,0,0,0,3,2,680,0,1,3,0,0,1,2,2,8,19000,2,750,47,1,3,19000,0,2,2,2,1,1,4,1,2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,5,16,19,15,5,17,5,29,18,33,22,16,15,33,27,5,17,19,16,6,15,5,4,27,15,26,18,16,27,14,29,5,4,20,15,18,24,5,31,17,5,16,13,16,4,17,5,29,18,29,18,13,15,32,29,6,15,19,16,5,16,5,5,31,20,28,14,18,26,19,27,5,5,16,17,17,25,6
H,2.01E+12,9,600,4,41,1031543,1039407,38,1,1,1,0,2,3,2,0,50,2,2,80,1,0,0,0,0,0,0,4,2,700,0,1,3,0,0,2,1,5,0,0,0,830,28,1,4,35000,0,4,4,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,12,12,14,10,38,14,45,15,35,34,34,43,16,13,42,50,12,28,49,68,40,41,31,35,61,41,60,30,43,52,86,65,38,49,63,57,41,71,68,40,67,54,65,55,48,83,43,53,30,41,31,38,76,58,33,30,68,44,44,10,32,37,46,37,14,51,12,45,9,12,11,10,50,34,13,12,42,12,11
H,2.01E+12,9,600,4,41,1031543,1039407,5,3,1,1,0,3,2,2,0,130,2,2,3,3,0,0,0,0,0,0,6,2,750,0,1,3,0,0,5,300,9,0,0,0,905,30,1,5,36000,0,1,4,4,1,1,5,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,10,7,5,6,7,5,4,5,5,11,6,8,5,8,9,8,7,5,4,5,2,2,5,1,2,6,4,4,5,2,5,2,4,1,1,1,1,5,5,4,6,9,5,10,8,5,4,4,5,7,4,7,3,7,8,9,9,5,5,4,1,2,4,2,2,6,5,4,5,1,5,1,5,2,1,2,1,4
H,2.01E+12,9,600,4,41,1031543,1039407,12,2,1,0,0,0,9,0,0,1,2,1,1,9,0,0,0,0,0,0,1,2,590,0,1,3,0,0,0,1,6,1,41800,4,590,17,3,1,41800,0,4,4,4,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,20,17,17,20,4,4,10,16,11,12,18,4,15,10,9,26,3,4,12,12,18,12,21,19,4,3,14,11,9,14,25,4,12,13,14,25,4,4,12,13,24,18,19,22,4,4,10,15,10,11,15,4,12,11,15,21,4,5,13,16,17,10,18,17,5,2,15,13,10,15,22,4,13,11,11,18,5,4
H,2.01E+12,9,600,4,41,1031543,1039407,18,2,1,2,1,4,2,2,0,110,2,2,3,3,510,0,0,0,0,3,8,0,0,0,1,2,0,21,3,2,5,4,100000,4,0,0,1,1,100000,0,4,4,4,1,1,3,0,2,0,0,0,5,0,1,0,0,2,0,1,436,0,0,1,46,0,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,16,19,31,5,17,17,5,22,20,6,17,20,18,5,32,28,29,19,5,30,17,20,6,28,18,18,30,20,21,34,19,18,16,34,4,4,6,16,6,29,18,15,6,30,17,18,30,16,21,31,16,16,19,33,6,5,6,19,32,5,21,18,30,5,16,19,6,16,16,6,16,18,22,5,35,35,31,16
H,2.01E+12,9,600,4,41,1031543,1039407,14,1,1,0,0,1,9,0,0,30,2,2,3,3,0,0,0,0,0,0,4,2,560,0,1,3,0,0,1,1,2,0,0,0,590,59,1,6,12000,0,4,4,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,5,13,23,27,27,14,5,20,19,14,13,14,4,3,13,19,14,4,15,14,13,25,15,12,15,3,16,14,26,5,17,21,14,19,4,4,20,14,20,4,25,17,5,4,4,12,21,5,11,15,14,13,21,26,15,13,17,29,14,13,15,5,15,13,17,26,17,16,4,22,4,4,15,14,23,17,4,14
H,2.01E+12,9,600,4,41,1031543,1039407,21,2,1,1,0,4,2,2,0,50,2,2,40,1,1000,0,2,3500,2,1,7,0,0,0,1,1,0,21,2,30,6,3,127000,4,0,0,4,1,127000,0,4,4,4,1,1,6,0,2,0,0,0,37,0,1,0,0,0,0,1,3968,3,0,1,47,2,4,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,20,17,6,26,36,5,5,43,20,22,35,19,33,22,20,21,7,5,20,39,22,24,36,19,6,39,28,7,24,19,6,20,6,22,21,22,36,7,22,34,21,23,33,21,8,35,36,6,21,21,6,17,6,22,21,17,35,35,22,6,19,21,6,23,34,7,7,36,23,20,35,22,33,20,18,23,7,35
H,2.01E+12,9,600,4,41,1031543,1039407,14,7,1,1,0,4,2,2,0,100,1,2,40,1,0,0,0,0,0,0,7,2,1000,0,1,3,0,0,2,1400,2,1,15100,2,1257,100,1,1,15100,0,2,2,2,1,1,2,5,7,0,0,5,0,0,1,0,1,0,0,1,0,0,1,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,18,15,14,14,12,26,29,27,15,5,18,23,16,13,24,16,5,4,4,3,15,14,16,13,13,22,24,32,15,6,19,25,16,12,23,15,24,27,24,26,13,15,15,15,12,4,4,5,13,24,14,5,17,18,4,12,22,25,27,31,13,13,15,12,15,4,4,4,17,23,12,5,18,16,5,13,5
H,2.01E+12,9,600,4,41,1031543,1039407,38,2,1,0,0,2,5,0,0,40,1,2,3,3,0,0,0,0,0,0,4,2,500,0,1,3,0,0,0,1,3,0,0,0,540,81,1,5,8000,0,4,4,4,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,44,60,14,41,37,71,45,61,60,13,9,37,37,28,32,55,16,40,12,39,38,54,9,39,37,49,37,64,70,11,12,35,39,44,33,68,14,39,14,33,38,64,11,34,34,56,45,65,46,12,11,36,37,34,34,66,12,33,13,41,49,55,13,34,33,66,35,66,69,16,11,40,50,35,42,56,9,36,9
H,2.01E+12,9,600,4,41,1031543,1039407,16,2,1,3,5,3,2,2,0,100,2,2,3,6,0,0,0,0,0,0,8,2,200,0,1,3,0,0,4,2,5,0,0,0,300,20,1,5,18150,0,4,4,4,1,1,6,0,0,0,1,0,0,2,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,5,27,16,16,5,26,15,20,25,16,17,24,14,17,14,21,6,25,15,15,21,21,25,4,15,18,5,5,21,27,31,13,4,26,5,15,16,16,5,5,5,29,14,15,5,26,17,17,31,18,15,22,14,18,18,22,5,27,14,15,19,16,23,5,16,19,4,5,21,23,31,15,5,28,5,17,13,16
H,2.01E+12,9,600,4,41,1031543,1039407,12,2,1,1,0,3,1,2,0,90,2,2,3,3,280,5900,0,0,0,3,4,0,0,0,1,2,0,7,2,1,3,1,17500,4,0,0,1,1,17500,0,4,4,4,1,1,4,0,2,0,0,0,44,0,1,0,0,2,2,1,647,0,0,0,12,2,5,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,10,4,11,3,17,9,3,4,12,11,11,13,11,19,11,3,21,19,9,18,10,3,12,3,23,11,4,4,12,11,12,11,11,22,12,4,22,16,11,16,10,3,11,3,18,10,3,4,12,11,11,10,12,21,14,3,19,21,12,18,12,3,11,4,16,12,4,3,11,11,10,12,14,21,12,4,20,15
H,2.01E+12,9,600,4,41,1031543,1039407,4,1,1,3,5,4,2,2,0,50,2,2,40,1,0,0,0,0,0,0,9,2,220,0,1,3,0,0,2,440,9,0,0,0,347,11,1,4,37000,0,4,4,4,1,1,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,6,5,4,4,4,8,5,5,1,1,9,8,1,3,8,1,4,1,4,5,7,4,4,4,5,6,5,6,1,1,8,7,1,4,6,2,5,8,5,5,2,4,5,4,5,2,4,4,8,7,1,2,8,4,1,8,4,7,4,4,1,4,4,4,4,1,4,5,7,7,1,2,6,4,1,7,5
H,2.01E+12,9,600,4,41,1031543,1039407,12,2,1,0,0,2,9,0,0,80,2,2,3,9,0,0,0,0,0,0,5,2,670,0,1,3,0,0,2,1,3,1,55000,4,750,16,1,1,55000,0,4,4,4,1,1,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,19,24,4,4,20,10,3,18,26,11,12,2,12,12,13,12,3,13,12,12,3,4,23,17,4,13,16,3,4,13,10,20,15,15,14,13,23,9,12,14,3,4,21,17,3,12,21,3,3,13,13,28,12,13,12,13,28,11,10,12,23,24,3,4,19,16,3,19,17,12,14,3,12,11,15,13,4,13
H,2.01E+12,9,600,4,41,1031543,1039407,10,0,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,10,17,18,10,2,21,3,9,10,9,9,12,11,16,3,12,10,11,10,10,2,11,11,3,10,11,12,2,14,15,15,19,3,10,11,18,3,3,17,18,12,3,2,10,21,2,16,9,10,8,10,11,9,2,16,12,12,11,11,10,21,10,10,15,11,9,10,19,3,3,2,3,16,9,11,3,16,18
H,2.01E+12,9,600,4,41,1031543,1039407,20,2,1,2,1,3,1,2,0,100,2,100,3,6,0,0,0,0,0,3,6,0,0,0,1,2,0,2,3,2,5,2,0,4,0,0,1,1,0,0,4,4,4,1,1,6,0,2,0,0,0,0,0,1,0,0,1,0,1,108,0,0,0,1,0,9,6,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,20,22,22,18,32,36,5,32,23,23,6,6,6,19,19,35,6,20,36,32,8,6,36,39,17,16,18,21,5,35,22,18,24,6,37,21,19,6,22,19,19,19,21,19,7,6,32,6,23,20,33,38,33,19,20,6,35,19,6,6,35,36,6,6,19,17,17,23,33,6,20,22,19,32,6,18,21,38,21,19
H,2.01E+12,9,600,4,41,1031543,1039407,18,1,1,0,0,0,9,0,0,1,1,2,1,3,0,0,0,0,0,0,2,2,220,0,1,3,0,0,1,1,7,0,0,0,220,21,1,6,12400,0,4,4,4,1,1,3,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,6,19,16,20,6,34,5,17,24,31,36,18,5,26,16,21,20,5,26,19,17,6,6,30,18,19,21,30,14,17,17,7,19,19,28,5,26,19,15,6,6,18,17,17,6,31,6,21,35,30,33,21,5,27,17,21,18,7,37,20,18,7,6,26,17,18,18,28,15,23,18,5,18,18,33,5,28,23
H,2.01E+12,9,600,4,41,1031543,1039407,17,2,1,1,0,3,2,2,0,40,2,180,60,1,450,0,0,0,0,3,5,0,0,0,1,2,0,18,2,480,5,3,39530,4,0,0,1,1,39530,0,4,4,4,1,1,7,0,2,0,0,0,12,0,1,0,0,2,2,1,393,0,0,1,36,1,8,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,6,33,30,4,20,26,6,5,21,19,35,17,13,17,18,25,20,17,19,28,44,6,5,27,15,5,30,30,18,16,5,16,23,19,21,5,17,16,15,5,6,31,28,6,20,33,5,5,14,19,28,17,18,19,19,25,16,21,19,29,32,6,5,36,21,6,28,27,17,15,6,17,21,17,18,5,15,16
H,2.01E+12,9,600,4,41,1031543,1039407,70,3,1,1,0,5,2,2,0,90,2,2,50,2,0,0,0,0,0,0,7,2,1400,0,1,3,0,0,4,1000,1,0,0,0,1623,25,1,7,78100,0,4,4,4,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,30,65,142,99,102,77,82,85,63,71,30,21,22,68,102,67,17,58,137,82,19,74,82,137,131,55,69,75,53,61,18,24,27,75,135,59,23,81,22,67,129,65,22,22,27,72,67,72,61,79,106,104,110,58,21,57,104,73,23,70,123,71,25,22,25,80,76,59,70,75,108,111,111,86,31,70,105,59,101
H,2.01E+12,9,600,4,41,1031543,1039407,20,2,1,2,1,5,2,2,0,320,2,600,3,3,1400,0,1,3300,1,1,9,0,0,500,1,1,0,22,4,2,7,3,12700,4,0,0,1,1,12700,0,4,4,4,1,1,7,0,2,0,0,0,101,0,1,0,0,2,1,1,4170,2,0,1,43,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,18,23,32,23,19,5,32,6,7,22,18,37,38,4,18,23,21,37,6,19,20,23,35,21,26,6,39,6,5,19,20,35,36,6,22,23,19,6,34,19,20,20,6,20,18,32,5,36,36,21,20,5,7,36,23,22,16,6,34,18,19,20,6,23,20,31,7,38,36,15,23,8,6,36,20,21,22,31
H,2.01E+12,9,600,4,41,1031543,1039407,13,1,1,1,0,3,2,2,0,200,2,2,3,3,600,0,1,1400,1,1,6,0,0,0,1,1,0,18,2,100,6,0,0,0,0,0,1,4,90000,0,4,4,4,1,1,4,0,0,0,0,0,21,0,1,0,0,0,0,1,1608,3,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,11,4,13,3,4,25,19,11,15,12,14,5,18,10,12,14,4,3,5,14,14,23,12,19,20,3,5,16,12,14,12,25,4,13,14,12,22,24,22,11,12,3,12,3,4,23,22,11,14,13,14,3,22,11,16,12,4,4,4,14,14,24,12,21,22,3,4,12,13,10,13,25,3,14,15,11,19,21
H,2.01E+12,9,600,4,41,1031543,1039407,26,2,1,2,1,4,2,2,0,360,2,2,120,3,510,0,0,0,0,3,7,0,0,0,1,2,0,19,6,2,5,2,83000,4,0,0,1,1,83000,0,4,4,4,1,1,3,0,2,0,0,0,9,0,1,0,0,2,2,1,615,0,0,1,23,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,45,8,24,27,24,42,7,24,25,44,28,38,48,10,9,29,26,27,40,20,8,44,23,32,28,8,42,27,24,10,26,7,9,46,43,26,25,23,8,29,45,8,30,30,27,47,6,28,26,46,24,44,51,7,7,26,26,30,39,26,6,46,31,22,23,6,37,29,33,9,28,7,8,41,46,27,25,22,8
H,2.01E+12,9,600,4,41,1031543,1039407,22,1,1,1,0,3,2,2,0,40,2,2,110,1,690,0,1,780,1,1,6,0,0,0,1,1,0,15,3,50,8,0,0,0,0,0,1,6,24300,0,4,4,4,1,1,6,0,0,0,0,0,46,0,1,0,0,1,1,1,934,3,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,7,21,6,20,23,25,36,20,37,22,25,34,19,6,32,32,7,38,21,22,37,23,34,25,22,22,7,25,7,22,23,6,23,47,6,7,34,5,23,22,6,22,5,25,17,21,38,20,35,20,18,25,19,8,38,41,6,36,21,22,41,23,34,25,23,20,6,32,8,29,24,6,21,38,6,7,36,6
H,2.01E+12,9,600,4,41,1031543,1039407,15,3,1,1,0,4,2,2,0,120,2,2,4,1,720,0,1,1300,1,1,7,0,0,0,1,1,0,20,3,860,8,2,86600,4,0,0,1,1,86600,0,4,4,4,1,1,4,0,3,0,0,0,21,0,1,0,0,2,1,1,1496,3,0,1,50,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,5,16,25,5,4,21,16,15,27,16,25,14,16,15,5,15,5,27,17,17,5,15,26,5,4,25,16,15,26,14,26,15,17,19,5,18,5,6,13,18,26,16,5,30,28,4,16,14,3,16,4,14,14,16,24,13,26,6,16,17,24,15,4,28,27,4,16,17,4,17,5,16,15,12,26,17,23,26
H,2.01E+12,9,600,4,41,1031543,1039407,3,2,1,1,0,3,2,2,0,110,2,2,90,1,750,0,2,430,2,2,6,0,0,0,1,1,0,12,3,2,8,1,59500,4,0,0,1,1,59500,0,4,4,4,1,1,6,0,2,0,0,0,15,0,1,0,0,1,1,1,768,3,0,1,20,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,5,4,5,3,3,6,2,1,5,5,1,3,3,2,4,5,5,3,3,4,1,2,1,3,3,1,3,5,1,1,6,3,4,6,3,6,5,3,3,3,1,2,1,3,4,1,2,6,1,1,5,3,4,4,4,1,1,4,2,3,5,3,5,3,3,5,3,1,5,6,1,3,4,0,3,1
H,2.01E+12,9,600,4,41,1031543,1039407,18,1,1,0,0,2,5,0,0,60,1,2,3,3,0,0,0,0,0,0,5,2,160,0,1,3,0,0,1,2,5,0,0,0,220,16,1,6,16300,0,4,4,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,17,19,6,17,20,19,17,5,19,20,37,34,5,6,35,17,6,19,26,28,18,18,5,17,16,17,17,6,20,17,31,26,5,5,24,18,5,17,35,26,16,15,6,20,17,18,18,5,18,15,32,29,5,5,28,14,5,20,37,30,15,16,5,20,26,17,17,5,17,17,33,31,5,5,28,20,5,19
H,2.01E+12,9,600,4,41,1031543,1039407,17,2,1,3,1,3,2,2,0,190,2,2,3,3,0,0,0,0,0,3,9,0,0,0,1,2,0,21,2,2,3,1,70050,4,0,0,1,1,70050,0,4,4,4,1,1,5,0,2,0,0,0,8,0,1,0,0,0,0,1,482,0,0,0,47,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,21,4,32,16,17,5,19,5,5,32,29,15,16,19,20,5,29,5,21,16,17,26,5,15,17,29,13,27,25,5,6,16,16,14,20,30,5,30,15,18,18,4,32,16,18,5,16,6,5,30,30,18,20,20,17,5,35,5,23,15,19,31,6,13,13,33,15,25,27,5,5,14,15,16,16,30,5,36
H,2.01E+12,9,600,4,41,1031543,1039407,37,2,1,1,0,3,2,2,0,80,1,2,3,3,0,0,0,0,0,0,6,2,650,0,1,3,0,0,2,960,3,0,0,0,810,21,1,7,47000,0,4,4,4,1,1,5,0,0,0,1,0,0,4,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,41,11,36,37,43,11,32,12,53,39,81,40,32,43,65,53,12,36,34,45,54,30,67,72,12,40,11,33,38,8,33,14,64,65,37,33,35,12,12,72,42,9,38,37,39,11,29,10,67,44,74,33,33,49,75,64,14,35,30,51,57,30,64,66,10,43,11,29,42,10,32,13,59,62,38,38,38,12,13
H,2.01E+12,9,600,4,41,1031543,1039407,15,1,1,0,0,1,9,0,0,1,2,2,3,3,0,0,0,0,0,0,3,2,550,0,2,3,0,0,0,1,5,0,0,0,550,94,1,4,7000,0,4,4,4,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,16,14,22,13,5,15,5,3,24,16,26,14,14,23,12,24,4,14,27,13,14,12,4,17,22,15,30,22,5,14,4,14,15,5,14,4,22,12,5,16,15,18,24,14,4,13,4,4,30,14,24,15,15,27,11,23,4,18,27,14,13,16,4,18,26,15,21,22,5,14,4,13,13,5,15,3,21,14
H,2.01E+12,9,600,4,41,1031543,1039407,16,2,1,2,1,3,2,1,0,80,2,2,160,1,1200,0,0,0,0,3,8,0,0,0,1,2,0,21,2,600,3,1,74180,4,0,0,1,1,74180,0,4,4,4,1,1,5,0,2,0,0,0,16,0,1,0,0,0,0,1,1015,0,0,0,65,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,18,16,5,16,4,16,6,5,5,5,16,17,6,5,19,6,6,29,30,32,32,30,17,30,15,25,16,14,19,18,27,40,16,15,28,12,17,14,18,13,16,18,6,13,5,17,5,5,4,4,19,12,7,4,15,6,5,23,35,28,38,29,17,29,15,31,15,14,17,17,30,30,19,16,27,17,17,16
H,2.01E+12,9,600,4,41,1031543,1039407,22,2,1,1,0,2,2,2,0,150,2,2,150,1,330,0,2,990,1,1,6,0,0,200,1,1,0,17,2,900,3,1,161000,4,0,0,1,1,161000,0,4,4,4,1,1,3,0,2,0,0,0,12,0,1,0,0,0,0,1,1593,2,0,1,35,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,38,8,7,25,6,23,29,37,23,40,20,35,20,24,6,23,24,36,26,21,24,21,24,40,23,6,34,23,30,22,7,17,6,36,22,7,8,33,19,22,23,25,23,37,21,7,42,21,37,23,6,20,7,35,20,7,6,22,6,32,32,6,7,24,7,22,22,40,25,40,25,35,22,23,7,22,25,19
H,2.01E+12,9,600,4,41,1031543,1039407,29,0,1,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,700,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,8,34,32,28,46,28,36,9,55,9,8,27,31,49,52,9,28,9,32,32,46,30,28,30,8,27,33,43,9,45,48,28,31,10,8,52,29,9,26,35,58,31,30,33,10,25,31,41,8,44,53,27,26,9,9,50,29,61,28,28,10,34,29,32,52,24,31,12,42,8,8,34,30,42,54,9,26,51
H,2.01E+12,9,600,4,41,1031543,1039407,9,2,1,1,0,3,2,2,0,80,2,2700,3,6,340,0,0,0,0,3,6,0,0,0,1,2,0,10,2,2,8,4,44100,4,0,0,1,1,44100,0,4,4,4,1,1,7,0,2,0,0,0,12,0,1,0,0,2,2,2,433,0,0,1,24,0,9,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,8,13,13,8,3,14,3,8,7,9,10,10,10,14,3,9,10,8,9,10,16,10,9,17,9,8,9,13,3,2,3,4,13,9,7,2,12,15,2,2,8,16,16,8,2,14,3,8,8,11,10,9,11,15,3,9,9,7,10,8,16,8,9,14,8,9,9,15,2,3,2,3,17,10,10,3,14,14
